tractor_id,day,vibration_index,heat_index,oil_pressure,sensor_error_code
T-209,11,7.36,62.47,53.4,0
T-209,12,8.46,64.92,60.42,0
T-209,13,7.16,64.88,39.62,0
T-209,14,8.14,63.25,60.45,0
T-209,15,8.32,68.05,60.17,0
T-209,16,7.8,66.48,52.74,1
T-209,17,8.97,67.71,45.08,0
T-209,18,7.91,68.15,54.26,0
T-209,19,7.55,65.09,48.58,0
T-209,20,7.49,69.72,44.34,2
T-209,21,6.71,61.35,51.11,0
T-209,22,6.58,64.55,42.99,0
T-209,23,8.6,65.45,40.54,0
T-209,24,9.48,59.78,45.65,0
T-209,25,10.15,69.24,36.23,0
T-209,26,9.12,62.39,59.59,0
T-209,27,8.52,65.2,54.13,0
T-209,28,8.31,67.26,43.12,0
T-209,29,9.31,71.95,45.92,0
T-209,30,7.63,60.01,56.07,0
T-210,1,6.91,65.58,46.55,0
T-210,2,7.64,63.93,34.25,0
T-210,3,9.68,69.34,40.92,0
T-210,4,8.16,64.97,51.08,0
T-210,5,8.2,68.69,55.22,0
T-210,6,7.9,67.63,52.83,0
T-210,7,8.98,61.73,43.42,0
T-210,8,8.4,62.34,45.43,0
T-210,9,9.85,61.15,44.49,0
T-210,10,9.96,66.29,54.53,0
T-210,11,8.31,65.29,50.93,1
T-210,12,7.96,69.05,46.42,0
T-210,13,8.16,66.79,44.72,0
T-210,14,7.43,61.11,45.82,1
T-210,15,8.13,63.61,50.07,0
T-210,16,6.56,58.67,60.73,1
T-210,17,7.29,65.88,51.49,0
T-210,18,8.79,73.37,47.31,0
T-210,19,8.54,65.39,46.68,0
T-210,20,7.87,65.6,63.62,0
T-210,21,8.42,64.95,56.6,0
T-210,22,9.51,66.07,57.83,0
T-210,23,7.61,64.53,55.98,0
T-210,24,6.56,66.85,49.6,0
T-210,25,8.63,62.68,59.58,0
T-210,26,8.54,62.81,38.26,0
T-210,27,8.76,61.12,62.41,0
T-210,28,6.8,64.9,55.94,0
T-210,29,6.5,61.68,53.89,0
T-210,30,8.26,69.36,43.94,0
T-211,1,8.67,62.25,42.91,0
T-211,2,8.17,62.95,42.04,0
T-211,3,8.42,61.95,51.91,0
T-211,4,7.05,65.06,48.15,0
T-211,5,6.62,63.36,58.98,0
T-211,6,6.34,68.33,52.97,0
T-211,7,6.41,58.08,77.22,0
T-211,8,8.01,68.5,41.27,0
T-211,9,9.92,62.98,37.77,0
T-211,10,7.6,69.8,61.01,0
T-211,11,7.42,65.36,74.53,0
T-211,12,7.95,68.6,48.21,0
T-211,13,7.21,64.77,47.45,0
T-211,14,6.72,64.59,51.02,1
T-211,15,7.35,62.15,43.18,0
T-211,16,7.77,64.73,34.44,0
T-211,17,9.86,62.0,51.94,0
T-211,18,7.51,65.56,50.08,0
T-211,19,8.19,65.48,38.93,0
T-211,20,6.63,64.63,45.06,0
T-211,21,8.69,68.71,38.75,0
T-211,22,7.26,66.49,52.97,0
T-211,23,6.87,62.24,49.78,0
T-211,24,6.97,66.71,51.3,0
T-211,25,7.36,67.86,54.16,0
T-211,26,6.84,57.82,58.77,0
T-211,27,8.29,61.75,51.42,0
T-211,28,6.92,63.59,54.92,0
T-211,29,8.65,62.56,64.55,0
T-211,30,7.49,66.91,57.73,0
T-212,1,8.2,59.82,52.0,0
T-212,2,8.16,59.57,40.61,0
T-212,3,8.05,58.76,39.21,0
T-212,4,8.09,67.02,51.62,0
T-212,5,7.69,66.65,53.61,2
T-212,6,9.42,68.62,50.32,0
T-212,7,8.76,61.83,48.7,0
T-212,8,8.02,67.24,64.63,0
T-212,9,7.55,65.17,51.17,0
T-212,10,7.88,65.5,56.45,0
T-212,11,8.42,66.88,51.14,0
T-212,12,9.5,62.73,41.22,0
T-212,13,6.63,72.76,54.4,0
T-212,14,8.66,69.0,44.75,0
T-212,15,9.13,63.4,49.27,0
T-212,16,6.51,61.73,52.44,0
T-212,17,7.82,64.74,34.47,0
T-212,18,6.94,65.55,37.12,0
T-212,19,8.43,68.2,57.28,1
T-212,20,7.64,61.49,44.69,0
T-212,21,7.87,65.86,45.07,2
T-212,22,7.59,60.41,51.33,0
T-212,23,8.72,66.31,46.91,0
T-212,24,8.23,64.68,53.34,0
T-212,25,8.23,70.81,49.59,0
T-212,26,8.16,60.36,51.59,0
T-212,27,8.57,69.11,44.39,0
T-212,28,7.74,59.89,51.55,0
T-212,29,9.7,61.02,58.84,0
T-212,30,6.77,59.97,45.46,1
T-213,1,8.45,64.58,53.99,0
T-213,2,9.54,65.09,48.87,0
T-213,3,7.25,65.3,43.69,0
T-213,4,9.68,64.23,50.19,0
T-213,5,7.59,68.26,59.92,0
T-213,6,8.8,67.96,54.83,0
T-213,7,7.05,68.26,48.54,0
T-213,8,6.93,62.04,40.3,0
T-213,9,7.97,67.17,55.87,0
T-213,10,9.55,69.82,53.82,0
T-213,11,9.26,68.36,36.99,0
T-213,12,8.14,63.46,38.15,0
T-213,13,7.68,64.0,62.58,0
T-213,14,8.32,60.29,52.56,0
T-213,15,6.95,68.86,38.86,0
T-213,16,8.14,62.07,59.09,0
T-213,17,8.05,63.56,59.73,0
T-213,18,8.05,66.68,44.32,0
T-213,19,8.46,65.43,42.62,1
T-213,20,8.79,66.09,50.64,0
T-213,21,5.61,63.27,51.28,0
T-213,22,7.17,61.22,48.73,0
T-213,23,7.34,65.65,41.42,0
T-213,24,7.84,62.36,47.19,0
T-213,25,7.93,66.56,46.61,0
T-213,26,8.63,62.33,38.1,0
T-213,27,8.32,64.55,57.93,0
T-213,28,9.2,70.15,41.51,0
T-213,29,7.7,65.66,60.45,0
T-213,30,7.32,62.6,51.23,0
T-214,1,10.91,67.02,57.76,0
T-214,2,11.13,74.07,42.79,2
T-214,3,8.65,81.56,50.98,2
T-214,4,12.24,78.75,50.43,0
T-214,5,9.33,74.26,57.57,0
T-214,6,11.68,74.27,58.71,1
T-214,7,12.86,69.22,55.57,0
T-214,8,10.8,73.66,52.82,0
T-214,9,13.32,76.22,41.61,0
T-214,10,10.38,80.53,41.45,1
T-214,11,12.4,71.9,43.23,0
T-214,12,9.54,74.05,56.02,0
T-214,13,13.05,70.25,50.59,0
T-214,14,12.81,76.13,56.95,0
T-214,15,12.2,78.92,58.02,0
T-214,16,10.91,78.15,44.19,2
T-214,17,9.4,69.15,50.26,0
T-214,18,10.91,75.73,49.9,0
T-214,19,13.17,71.61,47.38,1
T-214,20,11.69,80.06,45.72,0
T-214,21,9.17,74.19,59.48,0
T-214,22,9.81,67.4,50.42,0
T-214,23,13.38,73.9,50.11,0
T-214,24,12.23,77.29,43.58,0
T-214,25,9.65,76.22,55.4,2
T-214,26,8.85,72.44,41.96,0
T-214,27,10.56,72.07,53.64,0
T-214,28,8.72,70.06,53.86,0
T-214,29,11.27,73.03,46.7,0
T-214,30,15.18,70.72,52.54,0
T-215,1,7.41,64.71,50.1,0
T-215,2,7.79,63.46,60.14,0
T-215,3,8.26,63.76,44.17,0
T-215,4,9.39,69.99,38.22,0
T-215,5,6.68,65.18,56.35,0
T-215,6,7.79,69.87,55.8,0
T-215,7,7.74,62.13,52.03,1
T-215,8,7.52,63.06,55.45,0
T-215,9,7.35,63.55,31.53,0
T-215,10,9.61,64.75,46.24,0
T-215,11,7.2,62.86,58.95,0
T-215,12,8.13,64.62,47.94,0
T-215,13,6.82,65.6,55.2,0
T-215,14,8.87,68.02,70.82,0
T-215,15,7.51,60.97,58.18,2
T-215,16,5.8,67.79,47.12,0
T-215,17,8.97,67.22,35.87,0
T-215,18,7.45,62.08,55.73,0
T-215,19,9.31,62.63,33.81,0
T-215,20,9.09,66.08,43.68,0
T-215,21,7.89,63.11,44.08,0
T-215,22,8.4,69.11,49.03,1
T-215,23,8.09,64.98,52.2,0
T-215,24,6.6,61.37,43.1,1
T-215,25,9.42,61.65,58.42,0
T-215,26,7.74,60.53,61.35,0
T-215,27,8.02,64.69,48.06,0
T-215,28,8.04,64.83,58.57,0
T-215,29,7.77,66.54,44.48,0
T-215,30,8.64,68.79,41.71,0
T-216,1,6.29,64.17,40.91,0
T-216,2,7.71,63.2,40.38,0
T-216,3,7.54,66.32,47.32,0
T-216,4,7.36,65.95,39.49,0
T-216,5,8.39,64.35,57.91,0
T-216,6,8.13,67.23,60.76,0
T-216,7,8.79,61.2,56.26,0
T-216,8,7.56,59.8,52.79,0
T-216,9,8.6,69.51,50.49,0
T-216,10,8.01,61.63,41.62,0
T-216,11,8.6,60.57,56.62,0
T-216,12,7.92,64.02,60.97,0
T-216,13,9.78,64.91,47.28,0
T-216,14,5.56,63.56,49.71,0
T-216,15,8.63,64.31,43.54,0
T-216,16,8.86,60.74,47.35,0
T-216,17,6.73,67.14,39.94,0
T-216,18,9.82,60.41,47.69,0
T-216,19,8.02,65.07,53.46,0
T-216,20,7.88,65.7,52.6,0
T-216,21,8.37,66.95,52.01,0
T-216,22,8.89,65.68,30.47,0
T-216,23,8.13,61.74,50.38,0
T-216,24,8.1,63.77,54.91,0
T-216,25,8.84,62.89,49.93,2
T-216,26,8.97,60.28,59.08,0
T-216,27,8.34,66.31,49.2,0
T-216,28,6.45,62.73,53.18,0
T-216,29,6.98,65.45,41.98,0
T-216,30,9.08,64.67,54.69,0
T-217,1,11.94,72.94,40.35,0
T-217,2,11.79,83.88,61.42,0
T-217,3,14.04,81.79,55.96,0
T-217,4,13.61,75.5,50.15,0
T-217,5,12.92,88.7,50.29,2
T-217,6,13.23,68.45,64.11,0
T-217,7,12.02,73.82,55.7,0
T-217,8,12.22,80.88,51.25,0
T-217,9,10.34,75.22,43.2,1
T-217,10,12.07,70.76,48.19,0
T-217,11,10.53,76.99,43.18,0
T-217,12,13.36,88.38,35.99,0
T-217,13,12.44,70.82,51.79,0
T-217,14,10.86,71.34,35.97,0
T-217,15,12.55,69.62,44.97,0
T-217,16,13.18,72.9,47.53,0
T-217,17,10.19,80.41,38.32,0
T-217,18,11.11,82.84,58.15,0
T-217,19,10.04,68.67,49.09,0
T-217,20,11.44,78.04,31.62,1
T-217,21,13.5,78.87,56.72,0
T-217,22,11.5,71.59,64.15,0
T-217,23,12.37,78.71,51.44,0
T-217,24,10.68,76.88,54.96,0
T-217,25,12.78,80.46,52.59,0
T-217,26,11.41,63.87,54.57,0
T-217,27,12.64,76.46,45.68,0
T-217,28,12.8,79.07,44.03,2
T-217,29,9.92,80.23,41.57,0
T-217,30,10.47,79.03,50.96,0
T-218,1,8.19,60.15,50.83,0
T-218,2,8.11,70.85,51.87,0
T-218,3,7.83,70.86,43.1,0
T-218,4,7.17,67.66,55.62,0
T-218,5,8.05,63.89,53.25,0
T-218,6,8.75,63.55,49.64,0
T-218,7,7.88,65.89,52.84,0
T-218,8,7.08,66.79,52.62,0
T-218,9,6.8,65.89,52.64,0
T-218,10,7.05,61.07,57.95,0
T-218,11,6.86,64.43,43.94,0
T-218,12,10.89,66.6,60.49,0
T-218,13,7.12,57.92,37.18,0
T-218,14,7.96,61.68,55.3,0
T-218,15,7.91,66.58,51.34,0
T-218,16,9.41,64.06,42.3,0
T-218,17,8.43,64.07,58.23,0
T-218,18,8.42,68.33,35.49,0
T-218,19,8.17,64.84,63.0,0
T-218,20,8.28,63.58,68.05,2
T-218,21,8.32,64.07,48.69,0
T-218,22,7.37,64.17,41.78,0
T-218,23,7.08,62.5,45.38,0
T-218,24,8.06,64.33,57.8,2
T-218,25,7.46,61.58,47.42,0
T-218,26,8.18,64.0,26.52,0
T-218,27,6.92,63.45,53.07,0
T-218,28,6.53,65.69,57.15,0
T-218,29,6.72,69.54,54.11,0
T-218,30,7.93,65.78,55.39,0
T-219,1,8.8,76.18,46.57,0
T-219,2,11.98,74.81,55.42,0
T-219,3,13.33,75.97,50.18,0
T-219,4,9.13,65.22,48.01,0
T-219,5,12.32,82.71,59.38,0
T-219,6,8.33,76.03,46.36,0
T-219,7,10.19,87.23,47.58,0
T-219,8,9.57,77.07,61.0,0
T-219,9,12.53,72.99,46.92,0
T-219,10,14.0,76.27,38.75,0
T-219,11,13.09,82.4,40.98,0
T-219,12,13.04,71.4,54.12,0
T-219,13,10.1,77.92,44.39,0
T-219,14,12.37,77.19,59.04,0
T-219,15,11.86,77.97,50.17,0
T-219,16,9.74,70.46,56.1,0
T-219,17,13.11,78.19,52.83,0
T-219,18,12.15,77.81,58.48,0
T-219,19,11.17,82.83,65.07,0
T-219,20,12.73,83.86,54.52,0
T-219,21,11.72,76.86,54.13,0
T-219,22,13.3,76.15,58.9,0
T-219,23,14.33,70.2,45.49,0
T-219,24,11.08,74.02,54.33,0
T-219,25,11.06,72.72,42.62,0
T-219,26,10.76,79.88,43.93,0
T-219,27,11.53,76.54,46.19,0
T-219,28,13.53,70.09,60.15,0
T-219,29,9.91,70.79,48.88,0
T-219,30,9.44,87.76,43.75,0
T-220,1,6.67,63.0,48.14,0
T-220,2,7.23,64.17,46.81,0
T-220,3,8.13,65.74,50.49,0
T-220,4,7.13,63.07,62.87,0
T-220,5,9.29,67.88,68.23,0
T-220,6,6.95,64.11,40.38,0
T-220,7,7.4,59.36,53.68,0
T-220,8,8.85,65.45,51.68,0
T-220,9,8.69,67.42,54.24,0
T-220,10,8.52,69.31,46.4,0
T-220,11,7.36,66.66,54.35,0
T-220,12,8.58,68.46,38.96,0
T-220,13,8.79,66.47,77.06,0
T-220,14,8.44,62.12,52.32,0
T-220,15,7.97,62.66,55.84,0
T-220,16,8.58,58.1,41.05,0
T-220,17,7.92,64.35,44.44,0
T-220,18,8.4,66.96,38.25,0
T-220,19,8.07,60.27,61.65,0
T-220,20,6.49,68.88,41.12,0
T-220,21,7.42,64.69,48.49,0
T-220,22,10.08,62.31,48.84,0
T-220,23,6.06,60.25,53.79,0
T-220,24,9.55,69.98,39.66,0
T-220,25,8.63,68.55,56.88,0
T-220,26,8.03,63.79,59.96,1
T-220,27,6.32,67.79,44.72,0
T-220,28,8.0,64.37,49.71,0
T-220,29,7.25,63.19,55.01,0
T-220,30,9.19,63.04,52.04,0
T-221,1,7.95,65.41,56.1,0
T-221,2,10.26,65.15,49.3,0
T-221,3,8.08,63.12,40.25,0
T-221,4,7.24,63.72,60.59,0
T-221,5,8.02,64.8,55.17,1
T-221,6,7.32,64.22,63.24,0
T-221,7,8.95,64.87,59.3,0
T-221,8,8.86,60.51,45.02,0
T-221,9,9.61,58.55,47.72,0
T-221,10,6.36,66.04,58.09,0
T-221,11,6.19,66.14,40.6,0
T-221,12,7.77,65.7,63.25,0
T-221,13,8.82,66.58,52.62,0
T-221,14,9.02,63.64,56.62,0
T-221,15,8.24,63.94,52.58,0
T-221,16,8.81,63.57,50.43,0
T-221,17,9.51,59.57,47.68,0
T-221,18,7.21,66.72,48.83,0
T-221,19,9.47,67.36,28.63,0
T-221,20,9.5,67.8,54.5,0
T-221,21,7.45,64.07,67.43,0
T-221,22,7.05,62.85,43.37,0
T-221,23,8.76,63.59,38.26,0
T-221,24,9.99,63.45,62.55,0
T-221,25,7.16,58.99,53.02,0
T-221,26,9.92,65.89,57.24,0
T-221,27,7.04,67.53,54.03,1
T-221,28,7.78,65.65,42.58,0
T-221,29,6.87,65.07,57.27,0
T-221,30,8.43,63.12,46.06,0
T-222,1,5.59,66.57,48.56,0
T-222,2,8.88,66.27,66.72,0
T-222,3,6.73,64.57,47.03,0
T-222,4,8.86,62.18,51.35,2
T-222,5,8.9,69.04,46.77,0
T-222,6,8.33,64.7,56.27,0
T-222,7,8.54,62.35,51.41,0
T-222,8,9.1,66.37,47.76,0
T-222,9,7.5,62.77,34.59,1
T-222,10,8.79,62.15,51.95,0
T-222,11,9.16,63.87,47.52,0
T-222,12,9.76,63.0,49.51,0
T-222,13,6.89,62.26,40.54,0
T-222,14,8.41,67.42,61.47,0
T-222,15,7.04,64.66,56.85,0
T-222,16,7.0,68.76,61.45,0
T-222,17,8.36,62.44,59.18,0
T-222,18,8.08,59.82,54.74,0
T-222,19,9.15,65.45,40.86,0
T-222,20,7.65,70.57,64.75,0
T-222,21,7.87,66.59,42.58,0
T-222,22,8.21,74.65,47.85,0
T-222,23,7.14,66.0,55.66,0
T-222,24,7.28,65.71,56.05,0
T-222,25,9.12,58.53,54.58,0
T-222,26,7.45,66.28,46.8,2
T-222,27,9.18,65.51,45.14,0
T-222,28,8.61,63.78,70.28,0
T-222,29,6.45,64.59,49.69,0
T-222,30,8.53,64.8,48.71,0
T-223,1,7.53,67.07,53.37,0
T-223,2,7.8,64.51,38.78,0
T-223,3,8.26,63.87,41.33,0
T-223,4,8.77,63.63,53.22,1
T-223,5,8.72,66.88,54.23,2
T-223,6,8.45,64.58,53.03,0
T-223,7,7.24,66.0,55.21,0
T-223,8,7.83,62.76,47.04,0
T-223,9,6.66,65.22,58.64,0
T-223,10,8.98,61.7,64.57,1
T-223,11,8.03,63.25,44.84,0
T-223,12,6.84,65.14,39.93,0
T-223,13,10.35,62.77,49.41,0
T-223,14,5.45,63.81,57.03,0
T-223,15,7.94,67.28,55.29,0
T-223,16,9.31,64.11,51.15,0
T-223,17,7.51,63.91,31.51,0
T-223,18,8.17,62.33,44.45,0
T-223,19,8.48,63.44,58.84,0
T-223,20,5.71,64.98,36.03,0
T-223,21,6.91,66.9,50.17,0
T-223,22,7.94,60.39,45.41,1
T-223,23,7.92,67.41,55.23,0
T-223,24,6.65,63.85,36.66,0
T-223,25,7.98,64.72,47.59,0
T-223,26,8.54,67.11,51.25,0
T-223,27,9.29,71.67,47.19,0
T-223,28,8.21,66.63,54.82,0
T-223,29,7.09,63.53,37.67,0
T-223,30,8.57,65.56,41.02,0
T-224,1,9.63,67.31,43.93,0
T-224,2,7.77,70.36,52.39,0
T-224,3,6.92,67.42,51.52,0
T-224,4,7.68,67.59,50.88,0
T-224,5,8.63,63.94,34.5,0
T-224,6,7.95,68.05,65.71,0
T-224,7,7.42,68.04,49.69,0
T-224,8,8.59,63.58,54.01,0
T-224,9,8.68,64.3,39.48,0
T-224,10,7.83,60.27,61.71,0
T-224,11,7.64,60.94,61.04,0
T-224,12,7.45,63.7,56.84,1
T-224,13,8.48,61.79,52.18,0
T-224,14,6.4,67.41,68.68,0
T-224,15,7.24,64.52,57.86,0
T-224,16,7.84,66.6,39.07,0
T-224,17,7.21,61.34,51.8,0
T-224,18,8.25,68.9,54.67,0
T-224,19,8.16,66.47,50.84,0
T-224,20,10.48,66.21,54.58,0
T-224,21,7.24,67.84,61.53,0
T-224,22,7.99,65.96,48.49,0
T-224,23,7.04,61.96,46.96,0
T-224,24,9.94,66.88,41.32,0
T-224,25,9.7,62.64,35.07,0
T-224,26,6.43,65.63,47.5,0
T-224,27,7.84,62.68,44.58,0
T-224,28,8.04,69.99,48.35,0
T-224,29,7.66,67.01,45.32,0
T-224,30,7.52,68.02,41.4,0
T-225,1,7.39,65.81,61.2,2
T-225,2,8.3,65.48,44.8,0
T-225,3,7.22,62.41,54.87,0
T-225,4,8.31,58.06,63.38,0
T-225,5,7.74,59.79,43.23,0
T-225,6,8.72,64.31,51.18,0
T-225,7,6.67,67.72,51.11,1
T-225,8,8.05,63.65,39.63,1
T-225,9,8.7,67.6,54.63,0
T-225,10,8.07,63.9,58.98,0
T-225,11,6.58,61.85,44.66,0
T-225,12,7.26,61.16,47.68,0
T-225,13,9.27,62.22,36.02,0
T-225,14,7.93,65.42,58.42,2
T-225,15,7.18,64.86,56.92,0
T-225,16,9.25,64.26,42.35,0
T-225,17,9.55,64.38,43.26,0
T-225,18,6.82,68.32,46.82,0
T-225,19,7.5,70.64,60.34,0
T-225,20,7.66,62.79,49.42,0
T-225,21,8.53,64.44,51.21,0
T-225,22,7.82,61.34,51.22,0
T-225,23,8.12,64.96,60.98,0
T-225,24,7.85,64.06,47.02,0
T-225,25,10.2,65.64,48.91,0
T-225,26,8.57,67.63,59.39,0
T-225,27,7.71,61.37,59.31,0
T-225,28,7.72,64.36,41.65,0
T-225,29,8.47,64.17,34.43,0
T-225,30,7.04,65.48,49.94,0
T-226,1,16.92,89.28,58.5,0
T-226,2,19.72,86.31,57.38,0
T-226,3,13.17,97.86,51.48,0
T-226,4,14.31,80.17,59.52,0
T-226,5,13.8,76.63,42.45,0
T-226,6,15.97,95.73,58.62,1
T-226,7,16.94,76.41,43.68,0
T-226,8,17.74,89.1,59.92,0
T-226,9,16.03,79.13,49.89,0
T-226,10,19.54,72.58,34.01,0
T-226,11,13.35,82.75,55.84,0
T-226,12,12.83,90.4,56.48,0
T-226,13,17.44,77.67,46.35,0
T-226,14,14.75,88.46,47.03,0
T-226,15,11.75,89.58,48.72,2
T-226,16,13.87,77.37,34.6,0
T-226,17,15.01,83.63,31.08,0
T-226,18,13.21,94.46,60.41,0
T-226,19,12.47,88.9,43.41,0
T-226,20,14.08,83.43,64.84,0
T-226,21,12.37,87.49,60.96,0
T-226,22,15.77,80.89,62.54,0
T-226,23,10.61,91.68,44.8,0
T-226,24,14.68,91.68,37.13,0
T-226,25,15.54,85.73,41.3,0
T-226,26,14.32,86.38,46.43,0
T-226,27,16.69,79.01,31.01,0
T-226,28,11.76,76.89,46.2,1
T-226,29,13.1,82.74,48.39,0
T-226,30,13.84,84.48,39.64,0
T-227,1,7.59,60.13,36.51,0
T-227,2,7.58,63.76,40.96,0
T-227,3,9.09,63.72,55.65,0
T-227,4,7.92,66.63,60.26,0
T-227,5,7.73,66.71,57.29,0
T-227,6,8.95,69.09,56.06,0
T-227,7,8.26,65.74,61.85,0
T-227,8,7.85,67.96,57.72,0
T-227,9,7.66,69.13,37.75,0
T-227,10,7.16,65.77,57.63,0
T-227,11,6.45,68.52,57.5,0
T-227,12,9.11,65.64,35.02,0
T-227,13,7.58,64.98,44.61,0
T-227,14,6.3,63.07,62.63,0
T-227,15,9.78,66.15,48.96,0
T-227,16,8.09,66.03,40.87,0
T-227,17,8.02,66.07,56.91,0
T-227,18,6.41,68.42,47.8,0
T-227,19,8.58,67.72,46.91,0
T-227,20,7.47,60.58,56.99,0
T-227,21,7.47,60.63,53.23,0
T-227,22,8.41,65.37,49.06,0
T-227,23,8.12,62.07,52.65,0
T-227,24,7.03,64.71,48.6,0
T-227,25,6.58,62.27,57.31,0
T-227,26,8.17,65.29,38.66,0
T-227,27,8.08,61.94,48.46,0
T-227,28,10.61,66.21,46.69,0
T-227,29,5.75,61.79,52.44,0
T-227,30,8.15,65.41,40.99,0
T-228,1,12.98,78.01,48.78,0
T-228,2,13.43,73.34,43.39,1
T-228,3,12.46,86.03,58.11,0
T-228,4,10.28,77.83,45.6,0
T-228,5,9.62,75.12,52.63,0
T-228,6,9.35,79.1,44.4,0
T-228,7,13.15,72.6,62.78,0
T-228,8,11.3,79.62,36.39,0
T-228,9,10.6,79.48,53.81,0
T-228,10,11.3,81.27,39.78,0
T-228,11,13.12,72.8,45.93,0
T-228,12,12.67,68.89,51.65,0
T-228,13,12.16,71.95,52.04,0
T-228,14,12.46,73.59,51.83,0
T-228,15,11.77,83.34,51.21,0
T-228,16,11.95,85.98,44.87,0
T-228,17,11.83,76.72,48.69,0
T-228,18,11.5,75.05,50.25,0
T-228,19,12.63,73.25,51.56,0
T-228,20,12.04,79.12,49.47,0
T-228,21,10.18,85.94,55.84,0
T-228,22,12.29,83.93,50.75,0
T-228,23,11.87,80.69,51.61,0
T-228,24,12.42,80.62,46.94,0
T-228,25,11.34,79.16,41.58,0
T-228,26,12.72,74.76,51.23,0
T-228,27,11.41,71.32,59.66,0
T-228,28,12.59,74.9,53.55,0
T-228,29,10.82,77.11,43.46,0
T-228,30,10.92,67.73,56.52,0
T-229,1,5.89,65.4,49.26,0
T-229,2,8.52,63.65,47.48,0
T-229,3,8.16,58.62,44.5,0
T-229,4,9.28,65.5,59.51,0
T-229,5,7.49,71.56,56.97,0
T-229,6,7.62,63.29,48.8,0
T-229,7,6.71,63.85,50.38,0
T-229,8,9.03,65.14,44.03,0
T-229,9,8.14,63.1,52.88,0
T-229,10,9.13,71.63,49.17,0
T-229,11,7.57,67.94,47.36,0
T-229,12,7.33,67.09,52.05,0
T-229,13,8.73,71.34,50.68,0
T-229,14,7.66,70.12,43.23,0
T-229,15,8.63,65.24,57.2,0
T-229,16,8.51,64.16,57.88,0
T-229,17,8.11,64.13,44.55,0
T-229,18,7.39,63.37,75.54,0
T-229,19,8.36,64.34,42.44,0
T-229,20,7.24,63.47,54.93,0
T-229,21,8.1,61.62,54.5,0
T-229,22,9.68,57.74,55.76,0
T-229,23,9.24,68.14,63.67,0
T-229,24,7.49,57.02,47.81,0
T-229,25,8.27,66.06,50.34,0
T-229,26,7.46,67.91,53.4,0
T-229,27,8.28,66.32,36.53,0
T-229,28,7.08,64.56,51.08,0
T-229,29,7.34,65.65,53.21,0
T-229,30,9.87,63.7,44.33,0
T-230,1,12.91,77.69,46.98,0
T-230,2,14.45,75.61,40.81,0
T-230,3,11.28,72.19,54.85,0
T-230,4,15.71,77.97,42.62,0
T-230,5,11.82,74.05,54.14,0
T-230,6,12.92,69.05,65.42,0
T-230,7,10.58,80.18,57.84,0
T-230,8,13.93,76.77,61.13,0
T-230,9,13.06,74.4,44.25,0
T-230,10,13.71,67.14,56.1,0
T-230,11,11.58,71.28,40.85,0
T-230,12,9.62,85.09,48.13,0
T-230,13,12.19,67.46,63.93,0
T-230,14,8.95,73.74,45.14,0
T-230,15,11.0,74.92,58.89,0
T-230,16,11.79,76.6,58.13,0
T-230,17,15.07,67.51,58.6,0
T-230,18,11.98,75.87,39.86,0
T-230,19,11.71,66.57,54.2,0
T-230,20,11.41,75.49,48.75,0
T-230,21,9.49,71.74,58.71,0
T-230,22,11.63,70.67,36.76,2
T-230,23,11.65,79.17,52.94,0
T-230,24,10.05,73.82,51.81,0
T-230,25,9.72,77.37,34.08,0
T-230,26,10.78,77.53,42.92,0
T-230,27,11.6,81.35,35.36,0
T-230,28,10.81,68.96,44.19,0
T-230,29,9.92,79.6,54.39,0
T-230,30,11.93,75.08,51.56,0
T-231,1,7.63,66.14,59.03,0
T-231,2,10.23,61.11,57.06,0
T-231,3,8.24,70.21,50.13,0
T-231,4,7.89,65.21,48.34,0
T-231,5,8.49,63.84,66.14,0
T-231,6,7.34,59.31,64.91,0
T-231,7,9.68,65.43,53.14,0
T-231,8,10.37,65.17,51.65,0
T-231,9,8.73,61.03,40.81,0
T-231,10,8.67,62.02,50.36,0
T-231,11,7.41,70.16,59.67,2
T-231,12,7.99,63.83,34.55,0
T-231,13,8.54,65.13,54.82,0
T-231,14,6.85,66.66,55.51,0
T-231,15,9.58,64.54,55.53,0
T-231,16,6.47,69.06,44.77,0
T-231,17,5.93,62.8,47.42,0
T-231,18,9.74,63.72,45.04,0
T-231,19,8.78,63.77,65.91,0
T-231,20,7.06,62.62,62.46,0
T-231,21,8.16,62.37,52.98,0
T-231,22,8.24,65.09,50.27,0
T-231,23,8.1,69.05,49.94,0
T-231,24,6.97,61.47,47.49,0
T-231,25,8.32,64.44,34.97,0
T-231,26,9.16,67.29,50.32,0
T-231,27,6.27,70.94,66.22,0
T-231,28,7.52,67.82,52.35,0
T-231,29,6.84,64.38,45.05,0
T-231,30,7.24,63.32,52.07,0
T-232,1,7.59,67.01,53.02,0
T-232,2,8.62,66.0,51.18,0
T-232,3,6.91,64.71,46.82,0
T-232,4,7.64,63.38,49.08,0
T-232,5,8.29,69.76,55.82,0
T-232,6,7.22,70.15,53.08,0
T-232,7,7.96,65.32,57.23,0
T-232,8,8.29,62.95,45.85,0
T-232,9,7.88,61.97,58.67,2
T-232,10,8.16,66.29,45.05,0
T-232,11,8.36,61.31,51.62,0
T-232,12,7.33,61.38,45.5,0
T-232,13,6.53,63.55,49.21,0
T-232,14,6.96,66.52,66.27,0
T-232,15,6.8,69.41,54.07,0
T-232,16,9.23,65.75,51.8,0
T-232,17,6.26,66.49,61.3,0
T-232,18,8.63,67.95,29.48,0
