Student_ID,Age,Gender,Study_Hours_per_Week,Preferred_Learning_Style,Online_Courses_Completed,Participation_in_Discussions,Assignment_Completion_Rate (%),Exam_Score (%),Attendance_Rate (%),Use_of_Educational_Tech,Self_Reported_Stress_Level,Time_Spent_on_Social_Media (hours/week),Sleep_Hours_per_Night,Final_Grade,Parental_Education,Parental_Income,Extracurricular_Activities,Commute_Time,Part_Time_Job_Hours,Access_to_Resources,Peer_Study_Group,Health_Metrics
S08437,20,Male,35,Kinesthetic,9,No,54,55,77,Yes,High,25,4,C,Bachelor's,71837.0,14,107,13,False,False,Poor
S08438,18,Female,43,Reading/Writing,9,No,58,52,95,Yes,Low,26,4,D,High School,35927.0,11,100,10,False,False,Poor
S08439,25,Male,34,Reading/Writing,7,No,65,79,85,No,Medium,11,5,B,Master's,121507.84999999999,14,40,8,True,False,Poor
S08440,28,Female,8,Visual,6,Yes,73,54,89,No,High,27,4,D,High School,24856.0,23,65,27,False,False,Poor
S08441,29,Female,6,Reading/Writing,3,No,71,56,76,Yes,Low,17,5,C,Bachelor's,61649.0,23,45,28,True,False,Poor
S08442,21,Female,46,Visual,2,No,99,89,55,No,Low,8,6,A,Master's,116051.09999999999,10,46,0,True,False,Average
S08443,24,Female,39,Auditory,0,No,86,56,59,No,Medium,11,7,C,Bachelor's,64235.0,12,106,11,False,True,Average
S08444,25,Female,26,Auditory,13,No,78,66,78,No,Low,16,4,C,Bachelor's,50966.0,17,102,15,False,False,Poor
S08445,29,Female,46,Reading/Writing,6,No,82,41,53,No,Medium,16,4,D,High School,41077.0,10,159,11,True,True,Poor
S08446,22,Female,7,Auditory,14,Yes,92,84,79,Yes,Medium,23,6,B,PhD,189352.09999999998,23,66,20,True,True,Average
S08447,27,Male,37,Auditory,6,Yes,68,54,84,No,High,15,8,D,High School,44226.0,13,86,12,True,True,Poor
S08448,19,Male,47,Visual,8,No,71,49,67,Yes,High,30,5,D,High School,37206.0,10,174,8,False,True,Poor
S08449,25,Female,6,Reading/Writing,5,Yes,67,65,75,No,Medium,11,9,C,Bachelor's,73760.0,23,102,25,True,False,Average
S08450,21,Male,12,Auditory,11,Yes,95,46,68,No,Medium,7,10,D,High School,35550.0,21,81,27,False,False,Average
S08451,22,Other,42,Auditory,4,Yes,96,58,82,No,Low,24,7,C,Bachelor's,54534.0,11,45,9,True,False,Average
S08452,19,Female,6,Kinesthetic,10,Yes,62,69,50,Yes,Low,2,5,C,Bachelor's,56930.0,23,36,24,False,False,Poor
S08453,25,Female,8,Visual,2,Yes,56,62,50,Yes,High,20,8,C,Bachelor's,62475.0,23,144,25,False,False,Poor
S08454,23,Male,29,Auditory,1,No,96,62,89,Yes,Medium,0,10,C,Bachelor's,50146.0,16,13,14,False,False,Average
S08455,23,Female,34,Reading/Writing,19,Yes,100,50,97,Yes,Medium,11,6,D,High School,26529.0,14,117,15,False,False,Average
S08456,18,Female,40,Reading/Writing,7,No,59,100,98,Yes,Low,21,6,A,Master's,103655.24999999999,12,96,0,True,False,Average
S08457,18,Male,40,Kinesthetic,6,Yes,92,56,74,Yes,High,29,5,C,Bachelor's,74920.0,12,27,11,False,True,Poor
S08458,24,Female,27,Reading/Writing,14,No,78,62,59,Yes,Medium,17,8,C,Bachelor's,65812.0,16,88,15,True,True,Average
S08459,19,Male,41,Kinesthetic,3,No,88,99,88,Yes,Medium,13,6,A,Master's,121304.29999999999,12,76,0,True,False,Average
S08460,25,Female,29,Visual,12,Yes,59,71,93,Yes,Medium,22,7,B,Master's,102317.79999999999,16,73,12,True,True,Average
S08461,18,Female,26,Kinesthetic,17,No,75,85,52,Yes,Medium,0,7,A,Master's,125662.79999999999,17,61,10,True,False,Average
S08462,22,Male,37,Auditory,20,Yes,51,81,67,Yes,Medium,30,8,B,Master's,94235.59999999999,13,126,5,True,True,Average
S08463,25,Male,5,Visual,19,Yes,81,79,75,Yes,Medium,23,7,B,Master's,97634.99999999999,24,79,22,False,True,Average
S08464,26,Female,25,Visual,1,No,98,88,64,Yes,Medium,4,4,A,Master's,115875.15,17,37,10,False,False,Poor
S08465,28,Female,8,Visual,15,No,57,92,59,Yes,High,9,4,A,Master's,118050.95,23,117,18,True,True,Poor
S08466,26,Male,35,Visual,1,Yes,93,65,57,Yes,Medium,18,6,C,Bachelor's,57211.0,14,153,10,False,False,Average
S08467,25,Other,42,Reading/Writing,20,Yes,80,98,90,No,High,14,10,A,Master's,119421.74999999999,11,68,0,True,True,Poor
S08468,20,Male,9,Visual,19,Yes,50,81,50,No,Medium,5,6,B,PhD,217278.69999999998,22,153,19,True,True,Average
S08469,20,Male,42,Visual,13,No,66,83,55,Yes,Low,13,6,B,PhD,171114.25,11,54,3,True,False,Average
S08470,24,Male,27,Visual,11,No,79,100,97,Yes,Medium,26,5,A,Master's,104459.09999999999,16,94,6,True,False,Poor
S08471,28,Female,5,Visual,12,Yes,68,54,61,Yes,Medium,24,5,D,High School,30257.0,24,166,28,True,False,Poor
S08472,18,Male,43,Visual,20,Yes,52,95,59,Yes,Medium,5,8,A,Master's,94595.54999999999,11,66,0,True,True,Average
S08473,28,Male,18,Reading/Writing,12,Yes,96,60,64,Yes,Medium,29,6,C,Bachelor's,54657.0,19,133,21,True,True,Average
S08474,22,Female,22,Reading/Writing,18,Yes,89,86,87,Yes,Low,14,6,A,PhD,182331.34999999998,18,19,12,True,True,Average
S08475,22,Male,25,Reading/Writing,2,Yes,91,68,53,Yes,Low,20,5,C,Bachelor's,75297.0,17,129,15,True,False,Poor
S08476,21,Male,10,Kinesthetic,18,No,68,46,70,Yes,High,25,8,D,High School,42755.0,22,20,28,False,True,Poor
S08477,25,Female,30,Visual,0,Yes,76,88,69,Yes,Low,4,4,A,PhD,167413.55,15,48,8,True,False,Poor
S08478,25,Female,28,Reading/Writing,5,Yes,79,99,74,Yes,Medium,7,7,A,Master's,120917.9,16,112,6,False,True,Average
S08479,23,Male,33,Reading/Writing,20,Yes,71,44,94,Yes,High,7,7,D,High School,42644.0,14,60,17,False,True,Poor
S08480,27,Female,31,Auditory,12,Yes,77,75,83,Yes,Medium,18,7,B,Master's,130382.4,15,102,10,True,False,Average
S08481,22,Female,44,Visual,11,Yes,55,69,58,No,Low,28,7,C,Bachelor's,57342.0,11,150,5,False,True,Average
S08482,22,Male,44,Kinesthetic,8,Yes,94,62,87,Yes,Medium,13,4,C,Bachelor's,64805.0,11,101,7,True,True,Poor
S08483,18,Female,14,Auditory,6,No,51,93,96,No,High,15,7,A,Master's,105880.49999999999,21,11,14,True,True,Poor
S08484,24,Male,40,Reading/Writing,18,Yes,92,55,59,Yes,High,28,4,C,Bachelor's,62831.0,12,126,11,False,True,Poor
S08485,20,Male,48,Auditory,5,No,67,48,65,Yes,Low,14,6,D,High School,21640.0,9,160,9,True,False,Average
S08486,27,Male,39,Visual,8,Yes,50,55,87,No,Medium,10,9,C,Bachelor's,75624.0,12,119,11,False,True,Average
S08487,23,Male,5,Auditory,6,Yes,65,45,79,Yes,High,3,7,D,High School,26708.0,24,110,30,True,True,Poor
S08488,27,Female,9,Visual,12,Yes,79,85,79,Yes,Medium,27,8,A,Master's,99734.9,22,71,18,True,False,Average
S08489,18,Female,9,Reading/Writing,6,Yes,70,46,95,Yes,Medium,13,10,D,High School,36309.0,22,110,28,True,False,Average
S08490,20,Male,15,Reading/Writing,16,Yes,80,53,95,Yes,Low,13,9,D,High School,26294.0,20,48,23,False,True,Excellent
S08491,24,Female,22,Kinesthetic,5,No,95,92,97,No,High,22,8,A,Master's,104045.09999999999,18,90,11,True,False,Poor
S08492,29,Female,24,Kinesthetic,3,No,62,72,95,No,High,24,8,B,Master's,98678.04999999999,17,76,15,True,False,Poor
S08493,26,Female,31,Visual,15,Yes,86,71,93,Yes,Medium,3,5,B,Master's,110482.79999999999,15,15,11,True,True,Poor
S08494,28,Male,18,Visual,1,No,85,89,53,No,Medium,24,4,A,Master's,130757.29999999999,19,159,13,True,False,Poor
S08495,21,Female,43,Auditory,12,Yes,93,69,54,Yes,Low,5,4,C,Bachelor's,56374.0,11,138,5,True,True,Poor
S08496,24,Male,20,Reading/Writing,12,No,71,47,50,No,Medium,11,9,D,High School,47029.0,19,67,23,True,False,Average
S08497,21,Female,16,Visual,10,Yes,99,97,52,No,Medium,11,5,A,Master's,109506.45,20,97,12,True,True,Poor
S08498,20,Male,47,Reading/Writing,11,Yes,81,87,51,No,Medium,25,9,A,Master's,117765.74999999999,10,102,0,True,True,Average
S08499,19,Male,44,Kinesthetic,14,No,94,53,82,Yes,Medium,24,10,D,High School,48455.0,11,53,9,True,False,Average
S08500,25,Male,42,Visual,17,No,84,68,76,Yes,Low,16,5,C,Bachelor's,69143.0,11,49,7,True,True,Poor
S08501,26,Female,21,Visual,13,No,61,76,78,Yes,Medium,10,10,B,Master's,136912.09999999998,18,21,15,True,True,Average
S08502,23,Male,35,Reading/Writing,15,Yes,63,61,86,Yes,High,29,10,C,Bachelor's,78007.0,14,47,11,False,True,Poor
S08503,23,Male,11,Kinesthetic,12,Yes,99,67,67,Yes,Medium,12,6,C,Bachelor's,68855.0,22,75,22,False,False,Average
S08504,24,Male,43,Reading/Writing,9,Yes,51,79,78,No,Low,14,4,B,PhD,191584.24999999997,11,111,3,True,True,Poor
S08505,18,Male,10,Reading/Writing,0,Yes,92,66,97,Yes,Medium,30,10,C,Bachelor's,67369.0,22,42,23,False,True,Average
S08506,20,Male,39,Kinesthetic,4,No,92,44,89,No,Low,13,4,D,High School,40160.0,12,70,14,False,False,Poor
S08507,18,Female,14,Reading/Writing,14,Yes,63,94,57,No,Medium,30,4,A,Master's,114820.59999999999,21,166,14,True,True,Poor
S08508,23,Male,30,Auditory,4,Yes,55,91,54,Yes,Medium,26,9,A,PhD,157675.34999999998,15,37,7,True,True,Average
S08509,22,Other,33,Visual,13,No,98,95,66,Yes,Medium,25,9,A,Master's,109275.29999999999,14,141,4,True,False,Average
S08510,28,Male,17,Auditory,15,Yes,97,82,70,Yes,High,15,8,B,Master's,108264.45,20,114,15,True,True,Poor
S08511,23,Female,7,Kinesthetic,6,Yes,90,83,68,No,Medium,24,5,B,Master's,134277.44999999998,23,27,20,True,True,Poor
S08512,29,Other,46,Auditory,12,Yes,68,58,74,Yes,Medium,16,7,C,Bachelor's,70728.0,10,13,7,False,True,Average
S08513,28,Female,18,Kinesthetic,12,No,86,65,62,Yes,Medium,29,8,C,Bachelor's,66763.0,19,31,19,False,False,Average
S08514,26,Male,12,Kinesthetic,17,No,98,88,60,Yes,Medium,5,7,A,Master's,116573.2,21,19,17,True,True,Average
S08515,18,Other,43,Auditory,3,Yes,76,52,50,Yes,Low,1,4,D,High School,39492.0,11,118,10,False,True,Poor
S08516,28,Female,32,Visual,5,No,84,95,94,Yes,Low,23,6,A,PhD,139841.15,15,93,5,False,False,Average
S08517,21,Female,33,Auditory,14,No,60,58,92,Yes,Medium,25,8,C,Bachelor's,78700.0,14,27,13,True,False,Average
S08518,18,Male,23,Visual,7,Yes,69,80,69,Yes,Medium,20,8,B,Master's,122637.15,18,115,13,True,True,Average
S08519,18,Male,22,Auditory,0,Yes,93,84,75,No,High,30,10,B,Master's,134570.69999999998,18,90,13,False,False,Poor
S08520,25,Male,26,Reading/Writing,12,No,55,80,57,No,Medium,12,8,B,Master's,94897.99999999999,17,33,12,False,False,Average
S08521,26,Male,5,Reading/Writing,12,Yes,69,60,94,No,Low,12,5,C,Bachelor's,51858.0,24,82,27,True,True,Poor
S08522,23,Female,41,Reading/Writing,9,No,69,86,77,Yes,Medium,11,7,A,PhD,200434.65,12,60,2,True,False,Average
S08523,24,Male,48,Visual,2,No,75,85,71,Yes,Low,0,4,A,Master's,102589.2,9,54,0,True,False,Poor
S08524,29,Female,41,Visual,2,Yes,50,79,52,Yes,Medium,8,8,B,Master's,126243.54999999999,12,78,4,True,True,Average
S08525,18,Male,17,Visual,5,Yes,52,59,55,Yes,Low,8,5,C,Bachelor's,55516.0,20,100,21,True,True,Poor
S08526,29,Female,45,Kinesthetic,18,No,54,76,78,No,Low,15,10,B,PhD,223364.49999999997,10,113,3,True,True,Excellent
S08527,19,Other,42,Auditory,19,Yes,68,90,50,Yes,Medium,6,7,A,Master's,99154.15,11,133,1,True,True,Average
S08528,22,Female,33,Auditory,5,Yes,94,90,88,Yes,Medium,22,10,A,Master's,103669.04999999999,14,21,5,True,False,Average
S08529,20,Male,29,Reading/Writing,7,No,72,71,86,No,High,26,7,B,Master's,124333.4,16,23,12,True,False,Poor
S08530,24,Male,39,Reading/Writing,14,No,74,55,72,No,Medium,14,5,C,Bachelor's,75311.0,12,117,11,True,False,Poor
S08531,27,Female,31,Auditory,9,Yes,78,76,83,Yes,Medium,12,7,B,PhD,226547.69999999998,15,16,10,True,False,Average
S08532,20,Female,27,Reading/Writing,2,No,70,48,52,Yes,Low,6,10,D,High School,25757.0,16,148,19,False,False,Excellent
S08533,28,Female,37,Kinesthetic,16,No,72,57,89,Yes,Medium,0,9,C,Bachelor's,55229.0,13,63,11,False,False,Average
S08534,18,Male,39,Auditory,4,Yes,60,92,94,Yes,Medium,6,7,A,Master's,119603.45,12,54,2,True,True,Average
S08535,24,Female,42,Kinesthetic,16,Yes,80,69,95,Yes,Low,24,9,C,Bachelor's,54278.0,11,31,6,False,False,Excellent
S08536,21,Female,45,Auditory,8,No,87,49,96,Yes,Medium,10,6,D,High School,27792.0,10,27,9,True,True,Average
S08537,27,Female,8,Kinesthetic,8,No,56,48,97,Yes,Low,22,9,D,High School,28820.0,23,24,29,False,False,Excellent
S08538,23,Female,7,Kinesthetic,19,Yes,56,54,92,Yes,Low,26,8,D,High School,44340.0,23,71,27,False,True,Excellent
S08539,18,Male,24,Auditory,20,No,53,56,99,Yes,High,1,5,C,Bachelor's,59207.0,17,95,19,True,False,Poor
S08540,22,Female,33,Auditory,19,Yes,69,85,57,Yes,High,13,5,A,Master's,125175.2,14,153,6,True,True,Poor
S08541,19,Female,23,Auditory,15,No,70,68,56,Yes,High,24,10,C,Bachelor's,61636.0,18,96,16,False,True,Poor
S08542,29,Female,15,Reading/Writing,2,Yes,59,41,57,No,High,9,4,D,High School,42923.0,20,63,26,False,True,Poor
S08543,27,Male,38,Visual,14,No,93,64,77,No,Medium,14,8,C,Bachelor's,51707.0,13,100,10,False,False,Average
S08544,20,Female,40,Reading/Writing,7,No,56,82,76,Yes,Medium,9,9,B,Master's,92749.79999999999,12,86,4,True,False,Average
S08545,25,Female,48,Reading/Writing,9,No,80,100,63,Yes,Medium,5,5,A,Master's,95489.09999999999,9,18,0,False,True,Poor
S08546,26,Male,38,Visual,1,Yes,94,95,71,Yes,Medium,25,9,A,Master's,118527.04999999999,13,61,2,False,True,Average
S08547,26,Female,9,Visual,15,Yes,72,93,54,Yes,High,10,7,A,Master's,119514.9,22,15,16,True,True,Poor
S08548,24,Female,12,Auditory,12,Yes,82,48,92,No,Medium,11,4,D,High School,25792.0,21,79,27,False,True,Poor
S08549,23,Female,20,Auditory,0,Yes,84,97,68,Yes,Medium,8,6,A,Master's,134339.55,19,61,10,True,True,Average
S08550,28,Female,7,Reading/Writing,15,Yes,100,82,89,Yes,Medium,6,5,B,Master's,137186.94999999998,23,88,20,True,True,Poor
S08551,29,Male,20,Auditory,5,Yes,51,99,70,Yes,Medium,6,5,A,Master's,117950.9,19,58,10,True,False,Poor
S08552,27,Male,36,Visual,8,No,54,47,92,Yes,Medium,5,9,D,High School,23326.0,13,77,15,False,True,Average
S08553,29,Male,44,Reading/Writing,15,No,55,49,91,Yes,Medium,17,6,D,High School,46525.0,11,42,10,False,True,Average
S08554,25,Female,29,Auditory,11,Yes,64,81,50,No,High,19,10,B,Master's,133225.19999999998,16,129,9,True,True,Poor
S08555,18,Female,38,Auditory,13,Yes,93,90,86,No,High,8,4,A,Master's,111756.99999999999,13,106,3,True,True,Poor
S08556,20,Female,15,Kinesthetic,5,No,50,93,83,Yes,Low,30,4,A,Master's,129293.34999999999,20,24,13,True,False,Poor
S08557,29,Male,36,Auditory,19,Yes,99,81,85,Yes,Low,14,5,B,Master's,113246.24999999999,13,87,6,True,True,Poor
S08558,18,Female,26,Kinesthetic,12,Yes,60,90,71,Yes,Medium,19,9,A,Master's,94787.59999999999,17,81,9,True,True,Average
S08559,24,Female,16,Reading/Writing,4,No,85,87,89,Yes,Medium,7,9,A,Master's,104992.7,20,107,15,True,False,Average
S08560,27,Male,11,Visual,5,No,68,83,100,Yes,Medium,6,9,B,PhD,171025.69999999998,22,47,18,True,False,Average
S08561,21,Female,22,Reading/Writing,8,No,69,96,89,Yes,High,18,6,A,Master's,135527.5,18,80,10,True,True,Poor
S08562,29,Female,46,Visual,6,Yes,67,76,78,Yes,Low,5,5,B,Master's,120437.2,10,10,3,True,True,Poor
S08563,19,Male,38,Kinesthetic,20,No,99,40,98,No,High,20,7,D,High School,31743.0,13,73,16,False,False,Poor
S08564,18,Male,19,Auditory,5,Yes,68,90,82,No,Low,17,9,A,PhD,187696.09999999998,19,59,12,True,False,Excellent
S08565,18,Male,40,Auditory,9,Yes,94,61,51,Yes,Medium,8,9,C,Bachelor's,55091.0,12,37,9,True,True,Average
S08566,20,Male,19,Kinesthetic,6,Yes,69,56,94,Yes,Medium,17,9,C,Bachelor's,57156.0,19,109,21,False,True,Average
S08567,20,Female,30,Auditory,20,Yes,91,68,100,Yes,Low,2,10,C,Bachelor's,71691.0,15,75,13,True,False,Excellent
S08568,21,Male,25,Reading/Writing,19,Yes,62,50,87,No,High,16,6,D,High School,43939.0,17,106,19,False,False,Poor
S08569,23,Male,5,Reading/Writing,3,No,74,61,98,Yes,Medium,0,7,C,Bachelor's,52376.0,24,32,26,False,True,Average
S08570,25,Male,22,Auditory,17,Yes,92,52,90,Yes,Medium,23,4,D,High School,47336.0,18,96,21,True,True,Poor
S08571,24,Female,37,Visual,13,Yes,56,77,65,Yes,Medium,28,9,B,Master's,118370.65,13,103,6,True,True,Average
S08572,27,Male,28,Kinesthetic,8,Yes,70,57,92,Yes,Low,19,7,C,Bachelor's,53722.0,16,26,16,False,True,Average
S08573,18,Female,13,Reading/Writing,6,Yes,65,75,62,Yes,Medium,2,10,B,Master's,120809.79999999999,21,79,19,True,True,Average
S08574,21,Female,49,Auditory,0,Yes,97,99,85,Yes,Medium,6,7,A,PhD,138353.05,9,52,0,True,True,Average
S08575,20,Female,17,Reading/Writing,9,Yes,60,44,62,No,High,22,6,D,High School,28716.0,20,108,25,True,True,Poor
S08576,26,Female,39,Visual,15,Yes,93,79,86,Yes,High,27,8,B,Master's,118214.24999999999,12,16,5,True,True,Poor
S08577,23,Male,34,Auditory,9,Yes,68,78,92,Yes,Low,19,6,B,PhD,218640.3,14,105,8,True,True,Average
S08578,29,Female,27,Auditory,8,No,58,91,73,Yes,High,6,10,A,PhD,163883.05,16,16,8,False,False,Poor
S08579,29,Female,32,Kinesthetic,0,Yes,78,49,56,Yes,Medium,14,7,D,High School,27863.0,15,66,16,False,True,Average
S08580,23,Female,24,Auditory,5,Yes,100,64,85,Yes,Low,14,9,C,Bachelor's,72478.0,17,30,17,False,False,Excellent
S08581,19,Female,36,Auditory,12,Yes,67,66,62,Yes,Medium,28,9,C,Bachelor's,71734.0,13,30,10,False,True,Average
S08582,23,Female,25,Reading/Writing,10,Yes,94,79,55,Yes,Medium,1,4,B,Master's,137990.8,17,48,12,True,True,Poor
S08583,18,Female,6,Kinesthetic,6,Yes,58,78,98,Yes,Medium,10,6,B,PhD,217182.09999999998,23,94,22,False,True,Average
S08584,29,Female,11,Visual,12,Yes,56,89,87,Yes,High,10,6,A,Master's,98950.59999999999,22,112,16,True,True,Poor
S08585,20,Male,10,Visual,17,No,85,78,78,Yes,Medium,30,4,B,Master's,114357.15,22,67,20,False,False,Poor
S08586,29,Male,24,Auditory,14,No,86,88,50,Yes,Medium,21,6,A,PhD,193530.05,17,144,11,False,False,Average
S08587,18,Female,17,Kinesthetic,16,Yes,88,63,77,Yes,Medium,11,5,C,Bachelor's,72595.0,20,91,20,True,True,Poor
S08588,18,Male,7,Kinesthetic,20,Yes,69,56,63,Yes,Medium,2,10,C,Bachelor's,70485.0,23,147,27,False,False,Average
S08589,22,Female,37,Kinesthetic,1,Yes,89,65,76,No,Medium,14,7,C,Bachelor's,62110.0,13,79,9,False,False,Average
S08590,29,Female,6,Visual,3,No,73,100,65,Yes,Low,4,4,A,Master's,125277.54999999999,23,159,17,True,False,Poor
S08591,25,Male,12,Visual,12,Yes,93,67,81,Yes,Medium,17,7,C,Bachelor's,77388.0,21,53,22,False,True,Average
S08592,18,Male,25,Auditory,2,No,57,41,52,Yes,High,17,7,D,High School,29397.0,17,90,21,False,False,Poor
S08593,27,Male,37,Reading/Writing,6,Yes,93,45,57,Yes,Low,7,4,D,High School,22892.0,13,99,14,True,True,Poor
S08594,28,Female,12,Kinesthetic,2,No,71,58,83,Yes,Medium,1,5,C,Bachelor's,59586.0,21,90,24,True,False,Poor
S08595,29,Male,28,Visual,16,Yes,56,46,92,Yes,Medium,13,5,D,High School,35144.0,16,35,19,False,True,Poor
S08596,21,Female,43,Kinesthetic,12,No,89,80,82,Yes,Low,28,6,B,Master's,121331.9,11,29,3,False,False,Average
S08597,24,Female,21,Auditory,14,Yes,78,56,71,Yes,High,5,8,C,Bachelor's,64930.0,18,81,20,True,True,Poor
S08598,20,Female,36,Kinesthetic,7,Yes,94,60,62,Yes,Low,9,9,C,Bachelor's,56775.0,13,171,12,True,True,Excellent
S08599,25,Female,7,Reading/Writing,10,Yes,100,41,97,Yes,Low,30,10,D,High School,26162.0,23,115,30,False,True,Excellent
S08600,25,Female,31,Reading/Writing,8,Yes,72,72,85,No,Medium,27,5,B,Master's,116819.29999999999,15,74,11,False,True,Poor
S08601,26,Female,26,Reading/Writing,16,No,96,77,97,Yes,Low,27,4,B,Master's,99722.24999999999,17,33,12,True,False,Poor
S08602,27,Male,41,Auditory,20,Yes,50,100,80,Yes,Medium,6,8,A,Master's,112673.54999999999,12,67,0,True,True,Average
S08603,29,Male,27,Auditory,2,Yes,65,41,83,No,Medium,11,7,D,High School,32185.0,16,47,20,False,True,Average
S08604,18,Male,47,Reading/Writing,5,Yes,73,77,81,Yes,Low,1,9,B,Master's,134291.25,10,93,1,True,True,Excellent
S08605,19,Male,17,Reading/Writing,18,Yes,95,64,79,Yes,Medium,20,10,C,Bachelor's,62733.0,20,97,20,False,True,Average
S08606,29,Female,21,Auditory,11,Yes,83,92,77,Yes,Low,28,6,A,Master's,124841.7,18,30,11,False,True,Average
S08607,22,Male,12,Reading/Writing,20,Yes,55,48,75,Yes,Low,28,4,D,High School,30505.0,21,30,27,True,True,Poor
S08608,20,Female,48,Kinesthetic,0,Yes,67,56,64,No,Low,10,8,C,Bachelor's,75930.0,9,117,7,True,True,Excellent
S08609,20,Female,44,Visual,11,Yes,75,80,100,Yes,Low,13,9,B,PhD,192601.99999999997,11,62,3,True,True,Excellent
S08610,21,Female,9,Kinesthetic,19,Yes,94,84,75,Yes,Low,0,5,B,PhD,223915.34999999998,22,46,19,True,True,Poor
S08611,26,Male,16,Kinesthetic,13,No,82,81,66,No,Medium,24,7,B,PhD,149685.15,20,121,16,True,False,Average
S08612,25,Male,23,Kinesthetic,9,No,64,75,64,No,Medium,17,5,B,Master's,108691.09999999999,18,79,14,True,False,Poor
S08613,26,Female,22,Reading/Writing,2,Yes,79,95,59,Yes,High,3,5,A,PhD,210877.8,18,96,10,True,True,Poor
S08614,25,Female,40,Auditory,4,Yes,60,64,59,Yes,Medium,23,9,C,Bachelor's,56618.0,12,165,9,False,True,Average
S08615,25,Female,23,Kinesthetic,2,No,67,53,69,No,Medium,26,10,D,High School,44716.0,18,82,19,False,False,Average
S08616,24,Female,41,Kinesthetic,17,No,91,83,62,Yes,Low,25,9,B,Master's,124624.34999999999,12,90,3,True,False,Excellent
S08617,18,Female,10,Visual,10,Yes,76,56,93,No,Medium,1,5,C,Bachelor's,50400.0,22,96,26,False,True,Poor
S08618,26,Female,27,Kinesthetic,16,Yes,82,84,99,Yes,Medium,29,8,B,PhD,159580.9,16,66,10,True,False,Average
S08619,23,Female,35,Auditory,19,Yes,80,67,92,Yes,Low,4,10,C,Bachelor's,52799.0,14,15,10,False,False,Excellent
S08620,26,Female,35,Kinesthetic,5,Yes,73,65,85,Yes,Low,20,10,C,Bachelor's,66559.0,14,37,10,False,True,Excellent
S08621,23,Female,29,Reading/Writing,15,Yes,87,66,86,No,Low,22,6,C,Bachelor's,73327.0,16,118,13,False,False,Average
S08622,21,Male,6,Auditory,17,Yes,85,58,63,No,Low,22,8,C,Bachelor's,63232.0,23,132,27,True,True,Excellent
S08623,28,Male,41,Reading/Writing,15,Yes,83,91,58,Yes,Medium,3,8,A,Master's,129308.29999999999,12,43,1,True,True,Average
S08624,25,Female,26,Visual,20,Yes,80,61,64,Yes,Low,29,9,C,Bachelor's,59610.0,17,141,16,True,True,Excellent
S08625,24,Female,32,Kinesthetic,14,Yes,88,79,60,No,High,11,9,B,Master's,92000.0,15,52,9,True,True,Poor
S08626,22,Male,26,Auditory,15,Yes,66,65,65,No,High,10,6,C,Bachelor's,79018.0,17,82,15,False,True,Poor
S08627,29,Female,26,Kinesthetic,4,Yes,72,45,88,No,Medium,28,5,D,High School,20218.0,17,20,20,True,True,Poor
S08628,28,Female,15,Reading/Writing,12,Yes,93,78,63,Yes,Low,16,7,B,Master's,100595.09999999999,20,139,17,True,True,Average
S08629,25,Male,24,Kinesthetic,16,Yes,74,40,87,Yes,Medium,17,9,D,High School,39801.0,17,84,23,False,True,Average
S08630,21,Male,6,Kinesthetic,9,No,50,79,97,Yes,High,6,8,B,PhD,207116.15,23,60,22,True,False,Poor
S08631,29,Female,13,Reading/Writing,11,Yes,66,52,82,No,Medium,27,10,D,High School,29520.0,21,90,25,False,True,Average
S08632,25,Female,43,Visual,4,Yes,52,49,58,No,High,18,7,D,High School,31740.0,11,46,10,False,True,Poor
S08633,22,Female,20,Auditory,5,No,87,95,65,Yes,Medium,18,4,A,Master's,101527.74999999999,19,90,11,False,False,Poor
S08634,29,Female,6,Auditory,9,Yes,67,71,63,No,High,16,7,B,Master's,119116.99999999999,23,24,24,True,True,Poor
S08635,20,Female,14,Kinesthetic,2,No,73,41,99,Yes,High,29,10,D,High School,46170.0,21,77,27,False,False,Poor
S08636,19,Male,45,Auditory,18,No,62,48,52,Yes,Low,2,5,D,High School,26950.0,10,82,10,False,False,Poor
S08637,29,Female,45,Visual,11,No,55,66,91,Yes,Medium,30,10,C,Bachelor's,76717.0,10,92,5,False,True,Average
S08638,19,Female,26,Visual,4,Yes,67,57,56,Yes,Medium,13,5,C,Bachelor's,54500.0,17,109,17,True,True,Poor
