Student_ID,Age,Study_Hours_per_Week,Online_Courses_Completed,Assignment_Completion_Rate,Exam_Score,Attendance_Rate,Sleep_Hours_per_Night,Parental_Income,Extracurricular_Activities,Commute_Time,Part_Time_Job_Hours,Time_Spent_on_Social_Media,Gender,Preferred_Learning_Style,Participation_in_Discussions,Use_of_Educational_Tech,Peer_Study_Group,Self_Reported_Stress_Level,Parental_Education,Health_Metrics,Final_Grade,Letter_Grade
S07287,23,20.9,7.21,75.55,73.88,78.89,9.1,106793.18,19.88,86.7,9.8,3.12,Female,Reading/Writing,Yes,Yes,False,Medium,Associate_Degree,Excellent,87.46,B+
S07288,23,27.9,6.02,87.1,82.71,97.32,9.3,146458.59,17.71,57.6,10.3,1.14,Male,Visual,Yes,Yes,True,Low,Bachelors_Degree,Excellent,95.93,A
S07289,22,36.4,8.89,91.85,77.27,90.65,7.3,61628.4,14.45,49.2,10.9,2.46,Other,Kinesthetic,Yes,Yes,True,Low,High_School_Diploma,Average,87.93,B+
S07290,21,19.3,9.03,72.4,59.39,74.94,7.2,104461.88,14.95,105.6,15.9,3.68,Male,Reading/Writing,No,Yes,False,Medium,Associate_Degree,Average,80.93,B-
S07291,21,11.0,5.71,69.53,55.77,76.6,7.2,114030.36,18.01,70.5,13.7,4.37,Male,Auditory,No,Yes,False,High,Associate_Degree,Average,82.42,B-
S07292,24,14.1,10.64,87.75,74.27,99.16,8.2,112687.6,19.02,58.8,7.3,1.48,Male,Auditory,Yes,Yes,False,Low,Associate_Degree,Excellent,89.71,B+
S07293,20,32.7,10.09,74.81,69.78,67.51,7.4,49216.66,17.67,89.0,15.8,4.35,Male,Visual,No,Yes,False,High,High_School_Diploma,Average,78.51,C+
S07294,22,31.0,12.71,84.43,78.49,89.41,7.5,120340.2,17.42,104.0,6.0,3.84,Male,Visual,Yes,Yes,True,Medium,Associate_Degree,Average,91.65,A-
S07295,24,36.5,12.39,102.0,92.66,101.86,7.9,115819.36,18.15,75.5,5.9,4.03,Female,Kinesthetic,Yes,Yes,True,Medium,Associate_Degree,Average,97.36,A
S07296,23,24.3,10.46,75.86,72.2,82.18,7.8,122158.13,17.13,138.2,12.7,4.51,Male,Reading/Writing,Yes,Yes,False,Medium,Associate_Degree,Average,83.57,B
S07297,23,19.3,5.28,73.69,71.68,85.03,7.0,55575.42,17.52,23.2,11.9,3.73,Female,Reading/Writing,No,No,False,Medium,High_School_Diploma,Average,84.22,B
S07298,21,25.4,8.75,73.68,63.13,77.32,7.4,68734.57,14.71,78.4,15.8,3.5,Male,Visual,No,Yes,False,Medium,High_School_Diploma,Average,79.61,C+
S07299,21,25.6,9.62,75.76,72.89,92.6,6.3,52298.41,16.57,46.0,12.2,2.63,Male,Visual,Yes,Yes,True,Low,High_School_Diploma,Average,84.0,B
S07300,21,41.0,15.21,74.46,90.81,82.02,5.6,107717.07,18.26,50.9,10.7,4.78,Female,Kinesthetic,No,Yes,True,High,Associate_Degree,Poor,92.82,A-
S07301,19,6.4,5.66,49.59,43.28,60.38,9.2,58553.41,16.56,100.8,22.7,3.26,Male,Auditory,No,Yes,False,High,High_School_Diploma,Excellent,71.0,C-
S07302,19,35.2,15.39,73.38,69.3,70.79,7.0,88757.11,15.94,66.5,9.6,4.07,Other,Kinesthetic,No,Yes,False,High,Some_College_No_Degree,Average,85.99,B
S07303,24,32.7,10.58,85.18,84.17,90.76,6.8,134576.54,15.89,85.3,4.0,3.52,Male,Visual,Yes,Yes,True,Low,Bachelors_Degree,Average,98.61,A
S07304,22,26.8,8.8,79.98,67.21,81.67,7.0,83912.21,15.45,96.0,14.3,3.47,Male,Visual,Yes,Yes,True,Low,Some_College_No_Degree,Average,83.07,B
S07305,20,22.6,11.01,69.59,56.72,71.03,7.9,76207.95,12.95,126.0,14.4,4.75,Male,Reading/Writing,No,Yes,False,High,Some_College_No_Degree,Average,71.34,C-
S07306,23,27.3,8.76,79.73,71.34,83.8,7.6,120168.08,18.82,142.0,10.3,3.21,Female,Visual,Yes,Yes,True,Low,Associate_Degree,Average,85.98,B
S07307,24,23.6,7.99,79.63,66.83,74.03,7.3,78143.04,12.67,131.7,11.4,4.63,Female,Reading/Writing,Yes,Yes,False,Medium,Some_College_No_Degree,Average,75.94,C
S07308,25,30.8,7.87,85.66,91.24,98.2,7.4,143940.04,15.19,81.5,5.8,3.37,Female,Visual,Yes,Yes,True,Low,Bachelors_Degree,Average,97.91,A
S07309,23,35.5,11.43,86.89,81.8,93.67,6.9,124842.55,14.5,94.9,15.1,3.0,Male,Kinesthetic,Yes,Yes,True,Low,Associate_Degree,Average,90.03,A-
S07310,24,24.6,9.58,73.18,68.18,82.84,6.4,122275.99,11.92,123.4,16.9,4.39,Female,Reading/Writing,No,Yes,False,Medium,Associate_Degree,Average,82.19,B-
S07311,23,26.1,10.36,82.05,81.14,93.19,8.7,129817.32,16.54,32.6,13.4,1.22,Male,Visual,Yes,Yes,True,Low,Associate_Degree,Excellent,92.47,A-
S07312,22,24.1,10.88,79.4,73.08,83.93,7.4,100196.43,17.14,77.1,14.9,3.89,Male,Reading/Writing,Yes,Yes,False,Medium,Associate_Degree,Average,86.15,B
S07313,21,30.7,8.18,87.53,74.85,93.06,7.4,34517.63,16.06,66.1,9.0,3.43,Male,Visual,Yes,Yes,True,Low,High_School_Diploma,Average,83.51,B
S07314,22,24.2,5.13,66.84,68.85,71.08,7.3,84186.43,16.61,129.5,10.6,5.13,Male,Reading/Writing,No,Yes,False,High,Some_College_No_Degree,Average,77.21,C+
S07315,20,26.1,10.73,73.02,72.46,84.09,7.3,126061.17,16.99,52.6,7.2,3.11,Male,Visual,No,Yes,True,Medium,Associate_Degree,Average,91.62,A-
S07316,23,29.4,13.19,74.73,79.37,80.06,6.2,132215.93,18.01,71.7,12.9,3.84,Male,Visual,No,Yes,True,Medium,Bachelors_Degree,Average,92.23,A-
S07317,24,24.3,11.88,82.63,75.38,93.2,6.7,110100.09,14.58,35.2,14.9,3.67,Male,Reading/Writing,Yes,Yes,False,Medium,Associate_Degree,Average,90.25,A-
S07318,21,25.9,9.84,74.46,73.38,85.59,8.1,122716.61,17.4,75.2,12.9,2.5,Female,Visual,No,Yes,True,Medium,Associate_Degree,Excellent,87.67,B+
S07319,23,20.9,12.19,69.9,70.57,71.81,7.9,111780.06,17.45,146.3,13.2,5.16,Female,Reading/Writing,No,Yes,False,High,Associate_Degree,Average,77.0,C+
S07320,23,26.9,4.97,71.99,74.59,76.49,8.1,63488.48,14.75,85.4,6.7,2.91,Male,Visual,No,Yes,False,Medium,High_School_Diploma,Excellent,83.94,B
S07321,24,22.6,8.21,80.28,70.34,94.37,6.2,87295.9,14.92,63.4,17.6,3.75,Male,Reading/Writing,Yes,Yes,False,Medium,Some_College_No_Degree,Average,85.03,B
S07322,22,25.3,10.35,69.04,73.81,77.27,5.3,118968.26,17.26,116.7,9.8,5.43,Female,Visual,No,Yes,False,High,Associate_Degree,Poor,87.93,B+
S07323,21,25.3,9.76,79.61,67.49,76.17,8.4,50593.32,15.08,90.3,10.2,3.44,Female,Visual,Yes,Yes,False,Medium,High_School_Diploma,Excellent,79.76,C+
S07324,22,16.1,6.04,74.17,66.66,79.75,9.3,82938.49,17.29,58.3,14.5,2.32,Male,Reading/Writing,No,No,False,Medium,Some_College_No_Degree,Excellent,81.42,B-
S07325,23,18.4,8.62,79.47,65.72,83.85,6.9,103742.22,15.29,62.6,15.6,4.33,Male,Reading/Writing,Yes,Yes,False,Medium,Associate_Degree,Average,85.39,B
S07326,25,24.0,9.72,71.82,66.98,69.82,6.3,109932.01,12.43,144.1,21.0,4.32,Female,Reading/Writing,No,Yes,False,Medium,Associate_Degree,Average,75.67,C
S07327,22,26.6,15.77,81.65,75.54,86.86,8.0,106359.5,17.07,67.9,7.9,4.17,Male,Visual,Yes,Yes,True,Medium,Associate_Degree,Average,90.67,A-
S07328,21,28.5,9.46,85.64,65.73,88.9,7.5,101661.17,14.53,76.6,13.9,3.21,Male,Visual,Yes,Yes,True,Low,Associate_Degree,Average,87.57,B+
S07329,23,28.0,13.35,83.85,64.59,84.2,6.2,81648.4,13.22,119.6,16.7,3.83,Male,Visual,Yes,Yes,True,Medium,Some_College_No_Degree,Average,81.78,B-
S07330,24,27.5,7.23,84.69,80.68,88.67,7.6,105899.7,17.54,89.5,12.1,3.03,Female,Visual,Yes,Yes,True,Low,Associate_Degree,Average,89.74,B+
S07331,24,29.6,14.36,85.71,87.54,97.17,7.9,148292.66,18.24,40.5,10.8,2.47,Male,Visual,Yes,Yes,True,Low,Bachelors_Degree,Average,96.46,A
S07332,21,30.4,11.1,76.68,67.51,82.44,6.2,70918.13,15.03,104.8,10.5,3.97,Female,Visual,Yes,Yes,True,Medium,Some_College_No_Degree,Average,83.81,B
S07333,26,35.2,10.15,91.04,80.76,91.42,5.3,78291.13,14.11,112.0,16.0,4.21,Male,Kinesthetic,Yes,Yes,True,Low,Some_College_No_Degree,Poor,87.37,B+
S07334,22,17.6,12.14,75.12,63.05,80.59,6.7,94012.24,18.54,51.9,17.9,3.45,Female,Reading/Writing,Yes,Yes,False,Medium,Some_College_No_Degree,Average,82.02,B-
S07335,24,21.2,10.49,75.9,76.54,79.07,8.3,164087.95,17.6,92.2,5.6,2.89,Male,Reading/Writing,Yes,Yes,False,Medium,Masters_Degree,Excellent,95.16,A
S07336,25,21.0,7.1,74.4,73.07,79.8,7.6,97294.94,16.05,120.8,15.8,4.36,Female,Reading/Writing,No,Yes,False,Medium,Some_College_No_Degree,Average,76.68,C
S07337,22,35.5,9.15,77.82,83.11,84.82,7.6,107799.14,15.34,108.8,10.4,4.2,Male,Kinesthetic,Yes,Yes,True,Medium,Associate_Degree,Average,89.52,B+
S07338,20,20.9,9.58,60.25,64.14,63.87,7.5,101541.27,17.19,117.2,10.3,4.47,Female,Reading/Writing,No,Yes,False,High,Associate_Degree,Average,82.4,B-
S07339,22,29.2,11.57,79.18,75.25,85.03,7.3,147277.8,15.61,116.3,12.6,2.95,Male,Visual,Yes,Yes,True,Low,Bachelors_Degree,Average,89.61,B+
S07340,20,43.1,11.86,88.94,76.94,91.74,7.7,110425.99,14.27,85.1,9.1,3.44,Male,Kinesthetic,Yes,Yes,True,Low,Associate_Degree,Average,93.04,A
S07341,23,25.5,12.35,78.14,75.27,86.18,7.5,117187.45,17.16,117.6,11.2,3.73,Female,Visual,Yes,Yes,True,Medium,Associate_Degree,Average,87.45,B+
S07342,26,19.7,10.44,84.16,76.38,91.76,6.4,138970.42,16.68,124.5,12.5,3.54,Female,Reading/Writing,Yes,Yes,False,Low,Bachelors_Degree,Average,88.86,B+
S07343,21,29.0,13.93,74.28,74.16,79.88,7.4,78902.18,16.89,60.8,7.4,4.62,Female,Visual,No,Yes,False,High,Some_College_No_Degree,Average,87.18,B+
S07344,19,18.6,12.45,71.41,55.45,74.63,8.0,116865.17,14.8,87.2,14.2,3.93,Female,Reading/Writing,No,Yes,False,Medium,Associate_Degree,Average,80.77,B-
S07345,23,35.5,10.18,84.93,92.21,99.38,7.2,102272.36,15.14,12.2,7.8,3.31,Male,Kinesthetic,Yes,Yes,True,Medium,Associate_Degree,Average,96.21,A
S07346,24,35.0,10.49,84.08,76.67,89.42,6.5,103527.57,12.82,138.2,14.8,4.17,Male,Kinesthetic,Yes,Yes,True,Medium,Associate_Degree,Average,86.17,B
S07347,21,37.0,14.75,85.93,82.87,100.83,6.7,143837.5,16.84,58.0,7.3,3.79,Male,Kinesthetic,Yes,Yes,True,Medium,Bachelors_Degree,Average,98.69,A
S07348,24,30.7,7.88,91.78,81.62,101.89,6.9,94699.39,16.77,37.2,9.6,2.81,Female,Visual,Yes,Yes,True,Low,Some_College_No_Degree,Average,93.85,A
S07349,23,17.6,9.28,67.39,63.55,77.49,7.7,81133.99,15.47,103.5,16.4,4.24,Male,Reading/Writing,No,Yes,False,High,Some_College_No_Degree,Average,79.13,C+
S07350,25,19.3,8.57,72.14,78.82,89.38,6.6,88217.54,15.63,59.3,12.5,3.11,Male,Reading/Writing,No,No,False,Medium,Some_College_No_Degree,Average,85.74,B
S07351,21,16.7,8.44,57.9,59.1,63.54,8.2,63074.49,18.41,128.8,11.1,3.92,Male,Reading/Writing,No,Yes,False,High,High_School_Diploma,Excellent,70.85,C-
S07352,21,28.8,12.88,87.03,81.5,97.93,8.9,129683.3,18.65,37.9,10.6,1.36,Male,Visual,Yes,Yes,True,Low,Associate_Degree,Excellent,92.47,A-
S07353,25,9.7,7.71,68.32,74.8,84.77,8.1,147480.71,20.01,106.4,14.2,3.22,Male,Auditory,No,Yes,False,Medium,Bachelors_Degree,Excellent,86.3,B
S07354,24,24.7,8.22,76.52,68.24,84.9,5.2,125534.04,14.79,112.5,23.8,4.96,Female,Reading/Writing,Yes,Yes,False,Medium,Associate_Degree,Poor,84.78,B
S07355,20,15.5,12.84,73.88,59.06,78.65,9.2,119907.94,18.37,71.4,7.5,3.1,Male,Reading/Writing,No,Yes,False,Medium,Associate_Degree,Excellent,85.54,B
S07356,20,40.0,16.22,90.99,88.14,97.6,8.2,88054.83,19.15,18.9,5.8,3.06,Male,Kinesthetic,Yes,Yes,True,Medium,Some_College_No_Degree,Excellent,94.0,A
S07357,24,21.9,5.89,68.13,72.06,70.88,7.3,114276.03,13.67,104.0,17.3,4.83,Male,Reading/Writing,No,Yes,False,High,Associate_Degree,Average,82.99,B-
S07358,18,12.5,9.36,52.73,51.39,65.72,8.9,100298.15,17.2,105.9,7.4,3.73,Female,Auditory,No,Yes,False,High,Associate_Degree,Excellent,79.78,C+
S07359,22,17.3,10.79,63.74,67.25,67.39,6.3,171533.56,17.96,80.7,14.5,4.36,Female,Reading/Writing,No,Yes,False,High,Masters_Degree,Average,89.37,B+
S07360,20,29.2,11.65,83.96,63.8,82.26,8.8,85285.09,15.6,116.5,12.2,1.87,Female,Visual,Yes,Yes,True,Low,Some_College_No_Degree,Excellent,82.99,B-
S07361,20,34.0,10.56,77.46,77.65,82.6,7.6,76369.27,15.47,57.9,12.4,3.87,Female,Visual,Yes,Yes,True,Medium,Some_College_No_Degree,Average,85.16,B
S07362,23,8.1,5.81,59.15,54.57,60.34,8.1,122301.54,17.51,157.3,18.4,3.77,Male,Auditory,No,Yes,False,High,Associate_Degree,Excellent,70.87,C-
S07363,22,29.6,10.8,74.08,76.2,82.52,7.7,104249.32,14.6,90.0,14.5,3.85,Female,Visual,No,Yes,True,Medium,Associate_Degree,Average,86.25,B
S07364,23,29.2,2.34,77.19,70.83,76.69,7.4,39455.73,15.06,131.5,14.3,4.6,Female,Visual,Yes,Yes,False,Medium,High_School_Diploma,Average,73.77,C
S07365,19,25.4,14.05,71.92,64.68,77.05,8.0,98263.36,17.31,109.2,8.7,4.44,Male,Visual,No,Yes,False,High,Some_College_No_Degree,Average,82.75,B-
S07366,23,17.7,9.78,68.46,69.68,79.23,8.1,143735.16,18.88,89.7,16.8,3.41,Female,Reading/Writing,No,Yes,False,High,Bachelors_Degree,Excellent,86.73,B
S07367,24,5.2,7.06,62.99,58.09,71.43,8.4,116880.55,20.92,112.9,15.3,3.53,Female,Auditory,No,Yes,False,High,Associate_Degree,Excellent,79.69,C+
S07368,22,26.6,8.49,81.62,62.12,79.66,7.3,42605.33,10.97,62.5,11.0,4.0,Female,Visual,Yes,Yes,False,Medium,High_School_Diploma,Average,79.53,C+
S07369,22,36.7,11.97,84.84,76.38,89.4,7.7,60909.69,13.05,64.8,11.8,4.06,Female,Kinesthetic,Yes,Yes,True,Medium,High_School_Diploma,Average,85.77,B
S07370,21,33.0,15.6,73.62,78.84,81.2,6.4,86638.08,17.75,58.7,9.3,3.89,Male,Visual,No,Yes,True,High,Some_College_No_Degree,Average,88.92,B+
S07371,21,31.2,15.3,81.47,67.8,78.6,7.3,95654.6,14.19,83.6,12.5,4.24,Male,Visual,Yes,Yes,False,High,Some_College_No_Degree,Average,84.52,B
S07372,22,30.1,8.89,69.89,79.32,75.87,7.8,96762.08,16.77,117.6,12.2,4.9,Male,Visual,No,Yes,False,High,Some_College_No_Degree,Average,83.67,B
S07373,20,31.1,9.49,74.78,67.93,81.51,7.3,89864.2,13.93,131.1,13.4,4.49,Female,Visual,No,Yes,True,Medium,Some_College_No_Degree,Average,79.65,C+
S07374,22,25.9,7.22,73.86,61.37,69.48,8.1,68109.33,12.78,122.8,17.6,3.43,Female,Visual,No,Yes,False,Medium,High_School_Diploma,Excellent,70.66,C-
S07375,25,23.1,9.54,80.73,78.56,86.38,7.7,149659.04,16.5,51.1,12.0,2.46,Female,Reading/Writing,Yes,Yes,False,Low,Bachelors_Degree,Average,94.53,A
S07376,20,22.5,6.27,61.3,65.33,67.61,8.1,77000.82,18.22,88.3,11.5,3.25,Male,Reading/Writing,No,Yes,False,High,Some_College_No_Degree,Excellent,80.13,B-
S07377,22,24.0,7.74,61.99,74.45,73.08,8.1,123025.76,17.18,111.7,13.2,3.22,Female,Reading/Writing,No,Yes,False,High,Associate_Degree,Excellent,84.95,B
S07378,22,16.7,9.7,66.61,59.89,69.63,8.1,137267.6,15.09,129.2,14.3,4.21,Male,Reading/Writing,No,Yes,False,High,Bachelors_Degree,Excellent,78.1,C+
S07379,21,16.7,12.36,73.28,64.1,79.03,7.5,111630.66,17.48,54.0,9.0,3.71,Female,Reading/Writing,No,Yes,False,Medium,Associate_Degree,Average,87.02,B+
S07380,20,23.4,5.3,65.39,64.09,82.86,8.8,100429.68,12.38,81.4,12.9,3.43,Male,Reading/Writing,No,Yes,False,High,Associate_Degree,Excellent,83.77,B
S07381,24,11.9,4.95,75.36,62.53,81.81,7.7,82334.55,15.81,47.5,14.3,3.86,Male,Auditory,Yes,Yes,False,Medium,Some_College_No_Degree,Average,81.91,B-
S07382,23,20.4,9.56,69.45,69.78,77.73,7.9,134918.5,16.69,125.2,16.6,4.97,Female,Reading/Writing,No,Yes,False,High,Bachelors_Degree,Average,80.2,B-
S07383,19,32.9,13.37,68.8,74.1,82.09,7.9,115084.47,15.34,76.2,12.1,4.35,Other,Visual,No,Yes,True,High,Associate_Degree,Average,86.9,B
S07384,22,31.4,12.16,82.04,77.07,89.29,7.5,102392.33,16.57,82.8,10.3,4.12,Male,Visual,Yes,Yes,True,Medium,Associate_Degree,Average,90.18,A-
S07385,22,25.1,3.22,75.7,73.26,88.67,9.1,89664.48,15.42,47.4,9.1,1.76,Male,Visual,Yes,Yes,True,Low,Some_College_No_Degree,Excellent,87.43,B+
S07386,18,27.1,16.19,68.34,68.63,76.11,7.0,113796.54,17.89,108.5,11.2,4.27,Male,Visual,No,Yes,False,High,Associate_Degree,Average,84.41,B
S07387,20,19.2,13.23,72.19,66.6,80.73,9.4,144191.89,18.79,91.9,6.6,2.81,Female,Reading/Writing,No,Yes,False,Medium,Bachelors_Degree,Excellent,88.83,B+
S07388,21,21.7,10.15,61.9,66.76,73.38,7.2,136310.21,15.6,150.4,11.7,5.02,Male,Reading/Writing,No,Yes,False,High,Bachelors_Degree,Average,79.59,C+
S07389,21,30.1,9.4,84.08,71.0,90.46,7.5,114312.79,15.61,90.1,7.2,3.79,Female,Visual,Yes,Yes,True,Medium,Associate_Degree,Average,91.59,A-
S07390,18,35.7,13.09,74.39,71.14,88.22,7.1,94102.3,16.37,71.1,6.3,4.83,Male,Kinesthetic,No,Yes,True,High,Some_College_No_Degree,Average,89.16,B+
S07391,24,24.6,9.97,72.1,73.39,75.99,6.3,132774.4,15.12,103.1,16.0,4.24,Male,Reading/Writing,No,Yes,False,Medium,Bachelors_Degree,Average,88.57,B+
S07392,18,29.9,8.23,75.84,66.78,82.94,8.6,60852.37,16.93,30.1,12.7,1.3,Male,Visual,Yes,Yes,True,Low,High_School_Diploma,Excellent,83.46,B
S07393,22,49.0,14.66,99.39,98.17,101.49,5.5,134121.39,20.8,71.0,2.7,4.74,Male,Kinesthetic,Yes,Yes,True,Medium,Bachelors_Degree,Poor,100.5,A
S07394,18,27.7,10.0,70.65,63.49,81.8,9.0,63659.79,16.79,84.8,4.2,3.13,Male,Visual,No,Yes,True,Medium,High_School_Diploma,Excellent,82.72,B-
S07395,20,36.7,13.44,80.18,80.23,92.76,6.8,78001.5,14.73,69.6,8.9,4.26,Male,Kinesthetic,Yes,Yes,True,Medium,Some_College_No_Degree,Average,88.12,B+
S07396,23,21.2,12.39,80.94,73.45,83.08,6.6,117140.78,15.94,68.2,8.9,4.23,Male,Reading/Writing,Yes,Yes,False,Medium,Associate_Degree,Average,88.95,B+
S07397,22,11.8,9.58,59.73,60.59,69.92,8.8,96878.28,15.46,98.0,13.7,3.57,Male,Auditory,No,Yes,False,High,Some_College_No_Degree,Excellent,77.81,C+
S07398,24,25.3,8.22,86.43,84.3,101.92,7.3,105891.78,17.95,57.5,7.0,2.46,Female,Visual,Yes,Yes,True,Low,Associate_Degree,Average,95.19,A
S07399,23,31.0,8.99,70.92,76.13,74.12,6.6,102183.54,13.07,92.1,10.9,4.69,Male,Visual,No,Yes,False,High,Associate_Degree,Average,87.93,B+
S07400,26,15.1,8.41,70.19,67.44,71.64,7.0,85926.04,15.48,119.0,19.8,3.94,Female,Reading/Writing,No,Yes,False,Medium,Some_College_No_Degree,Average,77.66,C+
S07401,24,26.3,11.67,77.41,70.46,73.57,6.0,91663.23,12.95,121.0,15.5,4.62,Male,Visual,Yes,Yes,False,Medium,Some_College_No_Degree,Average,76.49,C
S07402,22,20.8,7.56,65.86,61.84,71.25,7.3,90261.1,14.59,135.6,11.7,4.81,Male,Reading/Writing,No,Yes,False,High,Some_College_No_Degree,Average,74.77,C
S07403,19,18.2,14.94,70.77,60.47,78.07,7.2,61109.75,15.45,36.5,8.7,2.78,Male,Reading/Writing,No,Yes,False,Medium,High_School_Diploma,Average,79.97,C+
S07404,21,27.8,7.47,71.62,69.96,79.18,8.2,79663.7,12.02,91.5,13.2,2.85,Male,Visual,No,Yes,False,Medium,Some_College_No_Degree,Excellent,80.74,B-
S07405,25,26.5,8.27,87.9,77.18,90.34,6.5,98726.86,15.44,115.8,12.7,3.65,Female,Visual,Yes,Yes,True,Low,Some_College_No_Degree,Average,86.28,B
S07406,22,31.7,16.07,87.72,75.6,89.75,7.1,109862.49,16.29,87.5,3.8,3.64,Male,Visual,Yes,Yes,True,Medium,Associate_Degree,Average,93.11,A
S07407,20,39.4,12.15,82.75,75.12,82.67,7.6,71384.04,12.88,129.8,3.9,4.47,Female,Kinesthetic,Yes,Yes,True,Medium,Some_College_No_Degree,Average,83.27,B
S07408,18,28.9,13.25,75.87,71.87,91.28,7.5,97943.22,18.13,52.3,8.9,3.37,Male,Visual,Yes,Yes,True,Medium,Some_College_No_Degree,Average,86.52,B
S07409,22,22.6,11.84,75.91,77.05,88.24,6.6,102296.28,19.94,69.2,8.8,4.2,Female,Reading/Writing,Yes,Yes,False,Medium,Associate_Degree,Average,88.42,B+
S07410,24,32.0,9.88,89.28,88.38,96.61,8.1,104613.75,17.24,67.7,8.3,2.03,Male,Visual,Yes,Yes,True,Low,Associate_Degree,Excellent,94.06,A
S07411,19,37.2,9.69,81.87,82.52,89.8,9.6,65710.95,18.19,27.0,2.8,2.4,Male,Kinesthetic,Yes,Yes,True,Medium,High_School_Diploma,Excellent,89.8,B+
S07412,20,18.7,7.15,66.25,62.68,79.17,7.0,60576.17,18.67,53.3,11.3,3.76,Female,Reading/Writing,No,No,False,High,High_School_Diploma,Average,80.13,B-
S07413,25,25.0,5.9,78.38,80.14,84.63,6.8,99563.83,17.75,100.6,11.3,3.3,Female,Visual,Yes,Yes,True,Low,Some_College_No_Degree,Average,87.11,B+
S07414,23,28.0,14.43,87.3,77.46,96.88,7.8,114720.57,16.36,88.2,9.6,2.73,Male,Visual,Yes,Yes,True,Low,Associate_Degree,Average,91.31,A-
S07415,25,24.8,8.46,79.18,73.95,82.82,6.7,102273.35,16.34,113.7,13.3,2.87,Male,Reading/Writing,Yes,Yes,False,Low,Associate_Degree,Average,87.73,B+
S07416,22,29.9,14.66,82.63,76.2,92.35,5.6,105783.97,16.76,62.0,9.0,5.16,Male,Visual,Yes,Yes,True,Medium,Associate_Degree,Poor,92.65,A-
S07417,21,26.4,11.96,77.94,68.52,76.75,7.4,56968.43,13.79,83.4,10.0,4.51,Male,Visual,Yes,Yes,False,Medium,High_School_Diploma,Average,80.35,B-
S07418,24,25.8,6.91,74.49,82.22,84.77,7.4,108337.04,16.63,80.8,12.0,4.28,Male,Visual,No,Yes,True,Medium,Associate_Degree,Average,88.99,B+
S07419,25,19.3,10.46,68.22,69.33,69.89,5.7,146238.43,15.56,148.8,11.9,5.64,Female,Reading/Writing,No,Yes,False,Medium,Bachelors_Degree,Poor,81.94,B-
S07420,22,19.3,12.29,72.78,62.28,73.95,7.6,62289.98,14.71,68.8,13.8,3.93,Female,Reading/Writing,No,Yes,False,Medium,High_School_Diploma,Average,78.44,C+
S07421,19,25.2,7.32,77.52,65.01,83.59,8.4,112751.77,17.93,91.8,9.2,2.38,Male,Visual,Yes,Yes,True,Low,Associate_Degree,Excellent,87.44,B+
S07422,24,27.4,11.29,72.88,80.68,82.63,7.4,134315.42,14.97,95.5,15.1,4.03,Male,Visual,No,Yes,True,Medium,Bachelors_Degree,Average,89.19,B+
S07423,23,17.1,8.56,63.44,69.99,70.9,7.4,106964.93,17.18,104.1,10.4,4.13,Female,Reading/Writing,No,Yes,False,High,Associate_Degree,Average,83.91,B
S07424,21,35.3,13.8,91.31,78.69,93.03,7.7,79143.58,16.6,58.1,10.4,3.71,Female,Kinesthetic,Yes,Yes,True,Medium,Some_College_No_Degree,Average,89.23,B+
S07425,22,32.3,11.82,76.06,75.19,80.46,5.9,96070.76,15.17,125.2,14.1,5.51,Female,Visual,Yes,Yes,True,Medium,Some_College_No_Degree,Poor,81.91,B-
S07426,22,24.1,10.62,72.75,74.3,88.56,6.6,115182.98,17.11,32.7,15.2,3.37,Female,Reading/Writing,No,Yes,False,Medium,Associate_Degree,Average,89.18,B+
S07427,24,12.9,7.82,71.71,60.25,72.57,7.8,54547.87,14.64,115.9,15.0,3.66,Female,Auditory,No,Yes,False,Medium,High_School_Diploma,Average,74.68,C
S07428,20,5.7,6.41,59.17,41.19,62.74,8.7,64216.09,15.85,98.8,15.8,3.42,Male,Auditory,No,Yes,False,High,High_School_Diploma,Excellent,71.0,C-
S07429,21,18.2,8.77,58.92,60.74,64.47,5.4,71903.48,15.04,115.5,14.7,5.73,Male,Reading/Writing,No,Yes,False,High,Some_College_No_Degree,Poor,75.68,C
S07430,21,27.0,14.6,77.37,62.26,75.2,6.2,104894.37,13.69,85.6,14.3,3.99,Male,Visual,Yes,Yes,False,Medium,Associate_Degree,Average,84.63,B
S07431,23,15.4,8.2,71.27,65.62,78.48,6.6,95236.3,15.58,86.3,14.1,3.75,Female,Reading/Writing,No,Yes,False,Medium,Some_College_No_Degree,Average,80.61,B-
S07432,20,27.6,14.19,83.88,65.29,81.46,6.9,114109.15,15.72,77.7,12.0,4.1,Male,Visual,Yes,Yes,True,Medium,Associate_Degree,Average,87.41,B+
S07433,21,34.5,7.53,79.44,76.4,78.99,7.2,54303.38,16.52,80.7,11.2,3.74,Female,Visual,Yes,Yes,False,Medium,High_School_Diploma,Average,84.01,B
S07434,25,27.1,9.97,76.69,80.03,80.52,7.4,111033.42,16.24,84.3,16.5,2.8,Female,Visual,Yes,Yes,True,Low,Associate_Degree,Average,88.28,B+
S07435,23,20.1,7.19,76.46,67.0,86.31,6.6,126998.07,15.67,92.9,16.5,4.24,Female,Reading/Writing,Yes,Yes,False,Medium,Associate_Degree,Average,86.87,B
S07436,23,26.6,7.38,70.33,66.11,66.84,6.8,58522.74,14.85,126.6,15.8,4.71,Male,Visual,No,Yes,False,Medium,High_School_Diploma,Average,72.66,C-
